,USER_ID,alaska basil,alcohol future,alice ticket,alien potato,asia jacket,aztec iris,balance hostel,betty today,boston house,bronze sweden,bundle forget,cairo monarch,choice copy,cinema complex,cipher empty,cockpit circle,comedy clean,daniel global,degree forever,diana chariot,diesel jason,diploma vocal,epoxy insect,explain heaven,flame street,fractal heart,fresh shave,frozen command,gelatin prime,glass alpine,good info,gossip cotton,hand inca,harbor moral,helena poncho,henry distant,invent topic,judge sunday,july miami,kermit desert,leonid antenna,lesson switch,lexicon ingrid,liquid baggage,logic channel,loyal jungle,master nobody,medusa cuba,mercy chaos,mineral barcode,moment seminar,motel marvin,neptune before,ninja saga,north speed,nurse october,office triton,pardon thomas,parody athena,pegasus respond,percent edison,plume cowboy,provide flex,reverse royal,rider shine,sabine emotion,saint texas,salon pulse,scale phone,season arthur,segment meter,senator ozone,serial organic,shannon resume,sheriff java,silk gizmo,silver plate,similar malta,siren junior,solid express,spray karma,stella micro,stop door,sushi import,tarzan juliet,telecom pluto,textile strange,theory france,torso cricket,tower fantasy,trivial neon,tuna relax,tunnel nerve,turtle pierre,update vibrate,vampire teacher,ventura next,vodka bahama,volume pasta,zero nikita
63,101287,8.0,2.0,1.3657813075938425,7.0,2.8036341414233337,2.7531257737584167,7.187820438967948,1.8377090928900865,8.134790421665656,7.0,9.0,1.3088476073770683,5.0,3.0,5.0,9.744891876927952,4.649051179103907,9.0,5.0,4.254674031695379,4.0,2.164924982241211,8.0,9.083246276686568,3.0,8.0,3.541047125783678,3.0,4.0,8.0,6.0,4.229259829942342,9.0,5.0,10.0,1.5311683977844759,7.0,6.4661875104987665,2.994870840259481,8.0,2.111164824675036,-1.064889616802357,9.0,3.0,3.0,6.0,6.0,4.498709341732637,8.758925041118918,4.0,8.0,8.0,3.655882204393833,1.0,7.880847134897953,4.960533010678358,6.735994114287325,4.0,0.49477947232520053,2.0,6.0,9.0,3.882202716045146,-0.23022463600905937,9.0,5.0,1.0,3.0,9.0,7.0,8.053107956206663,4.4510925131909715,6.0,6.77192427001573,7.8122857298281145,8.402530287840014,2.0,4.239588099705686,7.641736793287394,7.0,2.6589840037267747,1.0,2.4181468640448345,7.713662811788487,5.033959518298813,7.688446857175968,1.0,6.482864509396189,7.0,6.665531912799495,6.0,6.0,7.0,5.0,2.0,3.349466606882415,4.0,5.0,1.0,3.0
68,101318,1.3899344954151456,9.786091342384358,10.0,2.0,5.535491607895178,9.0,2.638619046300386,9.824302776463387,1.0,4.0,1.702186189633478,9.232555440216677,6.0,5.0,4.0,0.0,5.191799157145393,1.2154682751424102,5.0,8.627676602383998,9.0,4.903578218288322,1.0,2.3588479469644565,9.0,3.0,8.0,9.0,3.0,6.0,4.928404998984867,6.0,2.0,6.641308500887208,1.0,9.741086197813235,1.560412788952671,1.9187257971935525,9.52140683979067,3.0,6.753718663421698,10.0,1.0,9.0,3.0,5.732363956415895,4.0,3.928298151286955,2.5924288369171133,9.0,4.142667624361005,3.0,9.0,9.491084122447557,1.0,4.744371135216695,1.0,4.460650626147077,8.0,7.0,6.0,0.0,10.424323821339918,9.0,1.3011465953683774,9.0,9.0,7.0,2.0,1.6545489383119114,2.0,3.0,2.0,2.77741693425066,4.403071308594929,0.0,8.903176850934312,9.167594108667968,1.209102787395402,1.5806573840943943,9.0,10.368140989522665,5.0,1.0,5.544379574919309,2.0,10.0,3.9220428735721438,6.994360785165246,2.0,1.9270720731037838,1.858961591765728,5.021473205403518,8.408299711470315,6.037363011394205,9.47030590288802,3.6513124103124457,0.5501111994145856,8.0,9.0
72,101346,5.222641466120746,2.0,3.0,6.0,5.928587723161504,4.0,5.050890148730873,2.0,7.2103101179383575,5.0,4.521873938067625,4.0,4.0,6.314006416881297,6.029458713138285,6.709918462462779,6.477375474102978,4.8986419254677305,5.396238159252515,3.5458702772269874,1.0,7.122131838026429,7.565665588585526,3.9638834908072273,2.6634063493228597,3.2168465369435797,3.4324528225997106,2.4048286015837657,7.0,2.0,4.0,5.0,3.0,2.9409292075894724,3.0568057698215947,3.0,6.433801980527473,8.0,2.0,5.0,5.0,6.0,6.0,3.5267525884826636,7.13553709538912,4.0,5.319352430826458,6.592083808560329,4.436935958050576,1.4456901214057991,2.6249178839883056,5.0,2.0,4.0,6.937311450223245,4.0,6.919495958949986,6.0,7.0,6.762784748942806,3.5843651852593004,7.106751532310568,1.0,7.0,5.0,1.0,5.0,4.0,4.0,7.791562853203792,5.714309850929721,6.5282955597663275,7.0,5.0,2.4239125901335274,7.0,3.0,1.1240394281970825,7.154359714456219,8.0,1.7354947632955509,3.5684015183716293,6.9770223143446435,6.0,3.6840515972732355,5.0,3.0,3.929841726722419,1.0,7.363352606819414,7.0,7.222663345073719,3.0,1.0,6.185590550367326,1.0,8.0,9.365950442335274,4.6723688848952865,2.0
74,101356,5.0,0.9172529591605467,3.0,7.348486299308391,8.0,2.0,5.0,1.0,9.0,5.0,5.961205006762532,2.0,4.0,6.158260840056619,5.745857605539139,8.0,7.340159563706107,5.527037406105071,5.990038260545573,2.846831754217137,-0.6370974045441368,8.0,8.0,4.073457318518167,2.0,2.0,2.534400708127314,2.0,8.0,1.3801741884377157,3.0,4.0,3.0,3.0,3.4685737763222106,1.0,6.405514643003784,9.0,1.0,4.6420419452682955,4.866215912323786,4.0,8.001465811346401,2.0,8.267961622155722,4.0,5.0,6.993420851668672,6.0,1.0,3.0,6.0,1.6894489707208167,3.0,8.244357513728767,3.0,7.5668186244860465,5.944636015812158,5.937384119724029,7.397651132716931,2.0,10.0,1.2405537547067982,5.210521446473679,7.0,-0.31048452541920646,3.0,3.898439051837925,4.548413901124827,8.159738935136437,6.052145054191184,8.131639101972949,8.013531644980574,5.263633883666919,2.176031508629138,7.852860355367656,2.3145760846954557,-0.26689072231042604,9.0,9.73115595133219,1.0,2.676666779360718,7.546828311062831,8.0,4.0,5.141371149248814,2.236600576519981,4.0,-0.3131800859495109,7.1796839202112555,8.075699168319446,7.0,2.241400106003184,0.0,6.508577738555855,0.21094340467863246,8.114608226172852,10.545286992448041,3.0,1.0
75,101360,9.0,1.9876335960671148,4.0,5.888013182877004,4.0,2.2375236375927408,7.87993154325229,0.23586770905376092,7.514711274620608,8.0,10.0,0.0,4.0,1.0,3.0,9.951437697350592,4.0,9.265667257318555,5.819000036377654,5.0,4.131797266775287,1.0,6.045775660541947,8.90326641404333,3.0,9.0,3.0,4.269509825478435,2.4809349153946147,9.424936038831003,7.0,4.30278594813525,10.0,4.212620685701628,10.0,1.6467457007174933,6.0,4.922876901083768,0.5845309890294952,9.0,1.0,-1.3319788068706204,8.630709095474998,3.0,1.0,7.396878874728841,5.0,1.8932380967047648,10.0,5.535752277397671,8.803499421843242,9.0,3.0,0.32837576851797146,8.728414987907804,4.0,7.0,1.1582112563623204,-0.6332700985979461,1.0,7.056397809684645,9.205902073580054,3.0,0.0,10.0,7.313735637575657,-0.7210834310966593,1.9285623233502909,9.0,5.849897008509789,9.0,3.0,3.0,5.892478512561508,10.08364043203618,10.0,1.0,5.970042053891593,7.0,6.0,3.6162810225417905,1.0,0.21320080344289055,8.111204140888868,5.978994299013911,9.0,0.688142959571429,7.181088603071185,9.659748447431681,4.6019524851911155,4.43710953287753,3.0,8.200688182981475,7.0,0.5509422836931689,3.9220174436166424,3.8529410438898104,2.0,-0.39131440668837947,4.182361349251083
81,101389,1.0,6.798973216194007,7.060121333603085,4.0,9.0,7.677218493959798,1.0,8.181871150761946,2.0,2.0369043632082406,0.0,10.0,4.0,9.0,6.0,0.0,6.973937664051155,-0.17011024887772222,5.0,5.0,3.121897487693002,9.424451591472982,3.0,0.039596328389618025,6.0,-0.2601137940585345,5.735244754104348,4.630233362808358,8.0,-0.9180628963206622,2.0770132210829506,5.0,0.0,3.0,0.0,7.565808173028623,3.5040602193377413,7.0,8.0,1.0,8.45980996318169,10.0,1.8101706432931741,7.0,9.568650801873531,2.0,5.0,8.0,0.0,3.0,0.0,0.20743600197226533,5.0,9.383142650623526,2.0587263204942383,4.0,4.0,8.0,10.0,9.0,2.1474556668501696,0.0,6.290370079014615,9.871720214728372,0.47354131608560146,1.0,10.577869518634762,7.0,0.12952866740593671,4.0,1.3424101024783652,7.807302415626789,6.592918012077401,3.0,0.0,-0.5604723230217085,8.0,2.0,3.4702867879874026,6.0,6.0,9.047726964568314,10.0,2.0,3.0,0.8298033789049721,9.497467959475799,2.0,-1.2536744800383555,5.204948065982572,5.8147323844643495,6.840007714001161,1.0,1.525726834328025,9.271784786723455,4.0,7.498269525831663,8.624297308974006,9.131451768332969,5.0
83,101401,5.707513282763807,5.698050973384203,5.0,4.324607566751408,3.0,5.0,5.0,6.525497148440608,4.243934167005605,5.0,5.0,5.0,5.57462228238751,5.0,5.0,4.698271846520988,4.592036577965623,5.323240589164489,5.0,5.0,6.55581806903508,3.1190093292137115,4.0,5.562749656625046,6.0,6.187372439469061,6.003233102212151,5.0,4.619344973534397,6.1547550104397235,6.0,6.0511484797565425,6.201524665574303,7.0,7.0,6.741826909532532,5.9863354373021425,3.707069442549631,6.97637793179522,5.7371553549019625,4.319029515288433,4.592316608628097,4.0,5.0,5.0,5.830077666657664,4.317373641679397,5.372429561294597,5.806616726379259,7.0,8.0,4.4994842482239426,6.0640545349693005,5.375200163208098,4.0,6.1523058609232,5.62671725110664,5.44685373799963,3.0,4.428796061060494,6.736229602661507,4.0,6.0,3.0,4.404144443459115,7.0,6.169421936579892,5.167547195326043,6.0,4.423768578848598,4.0,4.0,5.0,5.059136391900519,6.793205992527869,3.0,7.0,6.273369633161489,4.285774031552495,3.7748530619360596,6.0,6.0,4.0,4.0,6.3605853100129846,5.687649143821747,6.0,5.0,7.0,4.0,5.0,5.771916639477807,6.0,5.665773129998359,3.97723902519996,7.679124957729544,5.935372604669027,4.19639601547418,6.0119527234654155,5.6566215481320095
86,101413,6.0,4.0,5.513818591433596,5.248758984014069,4.082157819259087,4.0,6.0,3.305994250308886,6.0,6.0,9.0,2.0,5.639502580570637,3.0,4.0,7.7494343778736825,5.0,7.0,5.0,6.190443940857984,5.450591931101292,2.0395559576548843,4.373146136292529,8.112824866156965,4.993371733852538,7.752332157331356,5.125735382892017,4.797098991013919,3.0,8.0,6.0,4.86618036914693,9.0,6.0,7.876401617292842,3.4112996831224405,5.040124011669436,4.692893179267149,3.0,6.968473522202909,3.0,1.0,7.345729647167951,4.0,2.5969752777685358,6.0,6.0,3.5669110742034684,8.0,6.85664707165635,7.402028842075832,8.0,6.160133306743144,3.0,6.4108124727804405,4.0,4.151472102497676,2.525465275748891,2.073521595223926,3.0,6.0,6.681929413700471,5.0,2.0,8.0,8.0,2.0,4.0,7.9399751697232555,5.098820568881963,6.0,4.0,4.0,5.0,8.02239554189942,8.0,3.7785250156126082,7.0,6.0,5.2101485104943155,5.0,4.0,2.0,6.4167827653937906,6.0,7.0,3.2233971139354622,5.612430858653965,7.267950736823179,5.0,4.542011183358065,3.0,7.0,6.505899189978605,2.1154732717343725,5.0,4.0,2.0,2.0,5.475716735907165
88,101427,5.0,9.0,8.811590894993005,1.0,2.0,8.0,4.798508782078508,9.0,1.4778637110004227,5.0,8.0,7.0,6.959672283970595,1.0,2.8894212478709442,2.0,2.0,6.0,5.0,7.531977466665957,10.0,0.0,0.0,8.352840338901519,8.703264703060405,9.281666890330175,9.0,8.058429186849862,1.0,9.801226765165644,8.584625991551786,6.74544779525452,9.507653196421112,9.0,9.98577270385652,9.0,3.0,-1.0390315208166612,8.588896714626742,7.103842120465737,2.999858653568977,0.7686236607451319,2.193814421596964,6.0,0.0,9.0,4.0,2.5653333634756175,8.441439856485141,10.0,10.0,8.0,9.698052882959917,5.0,2.0,7.0,2.0,1.0,-0.3130816991467583,1.0,8.0,0.0,9.884206098882357,1.0,4.922799784149687,10.0,5.0,5.369465756487172,8.0,0.5706472729408928,3.0,1.0,1.0,4.0,11.380429325810383,2.0,8.45826209245024,10.0,1.0,0.0,10.0,8.0,-0.27328772882555963,1.908502105058238,9.0,6.71969431356193,8.0,7.058531338161024,11.435353147673839,0.30982689851788564,1.0,1.6570529869649278,10.0,10.0,0.5524998304134203,10.834989119321063,2.0,-1.5967760003623275,4.270312475389008,8.760122244111592
89,101436,4.0,4.0,3.9292641785482783,6.259193053085644,7.0,5.862856769599423,3.3135529673905126,5.424380822779302,5.0,4.0,1.2733632412817035,7.58767525438172,3.921840674504056,8.008797419021498,7.0,4.0,6.937652908387802,2.0773255254891207,4.0,3.0,1.4364735382017713,9.0,7.0,1.665923101327325,3.569327923177932,1.059116851010991,3.891579553674179,4.0,8.0,1.0,2.6980182213143173,5.0,1.0,2.6074147158841954,0.7667079460596744,4.856853981857687,5.442609404052302,8.965959206553315,5.0,2.3988676430590146,7.0,10.0,4.0,4.823046976376348,8.249426288381219,2.0,5.533974260326155,8.015042625092006,1.951342524845813,1.4425455967309597,1.0,1.3786558434514748,2.0,8.0,5.104398329934987,5.0,6.06727137806545,8.03057760717205,8.85026269975749,8.0,3.0,5.0,4.017162125728685,8.051618498716232,2.0,0.0,8.0,5.0517996384670285,1.9372252685004967,7.476074164070929,5.0,7.0,8.0,4.745570151451405,0.0,2.0,5.150023666418254,1.0043488516814443,5.0,8.0,2.7069969502432194,5.896555310365926,9.0,4.200831976525466,3.0,2.0,7.0,4.0,1.0549471906973296,7.0,7.26367628874087,7.928849451707593,2.0,1.0,8.046650142086255,2.0,7.839799968905285,10.10145026637005,7.580703303757546,3.0
90,101441,4.0,8.678157249789228,9.0,2.2564735749669462,2.2114370677616946,7.40252714957547,5.0,8.467734941004968,2.0,5.282449807126652,6.386368834916482,6.1608878839557155,7.058006373825503,2.1997209032818392,3.0,3.646521939876112,3.0,5.564017924721835,5.0,7.568882384569152,10.0,-0.7765075075890262,0.12906464507246088,8.153445156335529,8.445717277719988,9.041510482168594,7.983309534782378,9.0,1.2224061196118432,9.628094624856983,8.0,6.642280387748962,8.720505539181524,8.717416251526576,9.000703710342055,8.234429593571873,4.078703346359187,-0.3123176476062764,8.811277635649127,7.0,4.0,2.2582702177524054,3.1797946361014264,6.0,1.0,9.0,4.780294400044105,2.0,9.0,10.87828072870138,10.09335224743359,8.0,9.63475619307049,5.0,2.671609478190724,7.0,2.0,2.6506260270868256,0.9932287048469545,2.0,8.235341592617456,0.0,9.880342019067148,1.435524510812691,4.998154825117052,11.232190499917735,6.0,6.0,8.0,1.559571686909819,3.0,1.9454879184930645,2.4658049507912025,4.162107311710471,10.544571363019024,3.0,7.931434058306846,10.0,2.0,0.0,8.624764902837638,7.263952690751319,0.3809616039293844,2.609626374515542,7.8228521539304205,7.0,8.0,7.0,11.11593670426313,1.0,2.0137101098175876,2.58196200297062,9.0,10.0,1.084416130195747,10.668753991863698,2.0,-1.3909635565181946,4.582052437928132,8.609428875223303
91,101444,8.0,5.0,4.0,5.991668857794073,3.0,3.0,7.380785377087381,2.5191048271904104,7.0,7.0,9.388026599547786,1.0,5.409377149021348,2.0,4.069641364940525,9.0,3.8288127216133505,8.378950738864695,5.0,6.332742863077437,6.641670907003658,1.0,5.518585233613694,9.672294524059627,4.466722608924518,9.466963100375093,4.625357713889395,6.0,2.0,10.0,7.0,4.596670410817691,10.0,5.271935420715459,9.421934268922692,2.0,5.0,3.872217829484393,3.292820110651701,8.148670214817695,1.8776763115840567,0.45259366643537213,8.569138804174665,5.0,-0.001514770194957519,7.0,6.350309439620612,2.137403940190304,9.0,8.0,8.894305453046595,9.0,6.0,1.0,7.28190920318166,4.886415808984171,4.0,2.0,0.6661070089014997,1.0,7.821927331958896,8.018243314341017,6.024073500156487,1.0,9.0,9.016194264521037,1.339635730783529,2.0,9.338342177881795,5.932737478664521,8.110389052172254,2.5595411706066566,3.0,6.0,9.788758344371864,8.266145918773057,2.0,8.0,6.0,5.058058615276903,6.0,1.8497625944606868,0.23572002801660863,8.0,5.721915975656065,8.0,1.0,7.0,10.0,5.358178928397022,4.0,3.0,9.0,9.0,0.2939373807851797,5.364480399355341,2.0,1.0,1.0,6.0
92,101452,2.665289100434908,8.129366594349658,8.076046062495934,3.007092524985805,5.0,7.683491840923901,4.0,8.254203050080788,2.0,4.0,2.7657179187188183,8.0,5.590251796282356,5.0,4.0,2.0452867542446063,4.8993057164348945,3.0,5.0,7.0,8.0,4.100238592552924,2.0,3.69469514534423,7.33536722397775,4.496035584624572,6.550640304617108,7.124556126313653,3.604515737656086,6.0,5.0,6.0,3.0,5.0,3.1714327451945885,8.066721186567746,3.0,2.0,8.276992188612027,4.0,5.8116191618791335,8.0,2.587672981957628,7.0,4.0,5.685966873571185,4.881536877772762,4.0,3.843377887118802,7.951599702776332,5.014014804753074,3.3251046451119075,8.008616008686403,8.0,2.5954127571468137,5.0,2.2772262835911574,4.81727760542816,6.1940025537330055,6.0,6.0,1.0,8.0,7.0,2.644775839219104,8.0,7.0,5.61688689581452,3.717946328830626,3.026113944074029,3.1923689846458583,3.779914981797185,3.1620993656342793,4.0,5.0,1.0051505622922519,7.0,8.0,2.580289987372513,2.891017121125441,7.621315616642613,8.0,4.439047067038356,3.0,5.0,3.0,8.67974858121127,5.0,7.118200970913505,3.0,3.0,3.350021576523399,5.603368338857489,7.21997838293225,6.0,8.29295392194948,4.1693810812456045,1.96303274398051,7.0,7.757746098995723
96,101468,4.126202924001069,3.0,4.0,6.119567150532304,7.0,5.0,4.465719290041096,3.770501728045055,6.0,5.0,2.0,6.0,4.0,7.199210420839421,5.733291037102383,4.0,6.0,3.2960469987984538,5.670954325114436,4.246269613367364,1.1622961202489595,8.838323866681415,6.91450876955909,2.0,3.0,2.0,3.516184943420976,3.490055674131598,8.0,1.5502486022130686,3.0,5.0,1.8741151781575496,3.0,1.0,4.0,5.192533622117334,8.0,4.0,2.7937977864392862,6.0,9.0,5.0,4.811584981176416,7.755766263861172,3.0,4.706375456580607,6.666369280302042,2.0,1.5978489500323867,1.2394326990620228,2.3060757283348003,2.94730113381966,6.644888412344135,6.24750602342481,3.112697798188478,6.4541757538578235,6.89111443613652,8.543000614566417,8.22273677727162,3.527753166044267,5.722190461347629,3.5996145939841693,7.886032908447395,3.0,1.1758932231402826,7.0,5.0,2.2047777479614674,7.207830644884724,5.0,6.551971638038896,6.817931297004037,5.0,1.253175476953566,4.0,4.422483145514776,1.4402046422763686,6.0,8.327816356757552,3.0,5.382485746512848,9.0,5.249243758525718,4.0,3.070857914784381,5.0,4.0,1.5852982358108192,7.0,7.0,6.5267918909830005,2.0318356856722253,0.9849429657698053,8.01776761031134,2.0,7.646485854784693,9.352591280271307,6.412366485376826,3.5657248227293312
97,101474,5.0,5.276000659871046,6.0,5.0,4.0,5.135424914551761,5.0,5.0,5.524877733431997,5.30374846310528,6.489985241476455,4.574735017670071,5.522934264630832,3.268717127680979,4.233021468791768,5.696792262254771,4.874254288318442,6.0,5.0,5.979824222628572,6.0,2.0,4.0,7.160395241753023,5.2619564181293095,7.016445815036623,5.424340871346096,5.0,2.94993079414746,7.209110327362517,5.0,5.054571353987925,7.0,6.0,7.0,4.0,4.772787738269635,4.0,5.0,5.997930068424599,4.0,2.5203642671045823,5.7560816101389305,4.747803681690029,4.0,6.182980375913481,6.0,3.914218481240323,7.0,6.734039583802777,7.0,7.0,6.179711363623171,4.0,5.0,4.895973450331581,3.848231023018147,3.0,3.0,4.0,5.0,4.666490511658295,5.0,2.622664800620537,6.039308681830625,6.955885106255442,4.0,3.691568556259156,6.754595681307656,4.0,5.0,3.9223611433340313,4.0,4.618198345296618,8.0,4.5350635558153956,4.679780251101978,6.487112337039732,5.160420871234361,4.6363547299105266,4.986789701010151,5.0,2.0,6.0,5.669293627019812,5.749381709423747,4.827540082283501,5.0,7.0,4.265074445644763,4.0,3.996085848901883,6.0,6.52385830842876,3.0,5.0,3.0,2.0,3.0,6.0
98,101481,4.0,5.157757745290994,4.0,6.0,4.7957089432793,5.223635229889137,5.0,5.280156041490312,5.0,4.438850952790056,4.319102505627391,6.0,4.968305120794833,6.377057259522616,6.0,5.0,5.875547438582214,4.0,4.982203000943718,5.0,5.0,6.0,6.0,5.0,4.729076940852578,4.236629569438018,5.0,4.0,5.0,3.600060225173082,4.0,4.735342307022414,3.9239459809683046,4.812402129129707,3.1040305156678376,4.454378068119403,5.0,6.0,6.39364558333461,3.8801869879101094,6.0,5.5800587224125096,6.0,5.315871029835329,5.956324175517944,3.896774975455731,6.0,5.935768648615342,4.070748164140565,4.0,3.0,3.3698724416207324,5.0,6.0,4.845755428477493,4.789221190852992,4.0,6.0,6.570966437768199,6.299090811004815,4.618364818307369,5.0,5.0,5.373854543796607,4.629901713711761,3.8889221908281115,5.873511850850155,4.796309171764234,4.0,6.308571238182314,5.0,5.0,6.112493301641334,5.0,2.900668860552411,3.420071832493738,4.98147555101493,4.3381283258835275,5.576267887719868,6.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,3.536113318524948,7.0,6.0,6.310180820145432,4.0,4.0,6.0,4.284070654451921,5.375928575470271,6.202094033821993,6.0,4.778693072669341
101,101499,8.0,3.0,2.0,6.854937140641147,3.0,2.2586151626470836,8.0,1.0,8.148407535964955,7.0,10.053318532640871,1.0,4.634843934708072,1.6426376722751235,4.0,10.0,3.8392574451879904,9.164157445468058,5.0,5.0,4.70243017052425,0.5820295839226092,7.0,10.0,2.9682759181229965,9.0,3.222938820116314,4.027178087860462,3.0,9.794652058353934,7.0,3.9446434681361704,10.683109157381384,4.0,10.251531050465896,1.0691703878650267,6.587177824998458,5.0,1.5909457583257152,9.0,1.2180995289640295,0.0,9.53619110937142,3.658918331810891,1.0,7.0,6.32246539411791,3.0,9.460939811665439,5.535455102713886,8.0,9.0,4.0,0.16863827885162758,8.0,5.0,6.0,2.3706354299151107,0.0,1.3444365638745768,7.0,9.377829876383334,4.44813963332093,-0.5961321671315026,10.0,8.0,-0.14395913392641807,1.0,9.653915971195872,6.989579029890151,8.971381299650563,3.2569318225992085,4.429721908516983,6.794662962556601,9.393500161445145,9.895078102486073,1.0,7.0,7.427334524475515,6.399258702691336,3.5314180130175106,0.18968039523229688,1.0,9.0,5.160648497815452,8.0,0.0,8.0,9.0,6.0728653119850575,5.0,4.0,9.0,6.29120063927758,0.1833780827477375,3.0,2.0,2.0,1.0,4.1040028341531585
102,101501,3.30508630297793,4.0,3.0,6.895180565098625,6.0,4.722002917747383,3.95316108989094,4.0,6.0,4.0,2.1562754855860904,5.930318233175159,3.6834881129129986,8.0,6.583015700333117,5.0,7.054810042343542,3.0,5.313535383300748,4.341804633960188,1.2629913731911333,9.0,8.0,1.6976013004998858,3.0620546716060444,1.1707706350153846,4.0,3.0,7.312614101275828,1.0,2.0,4.004926196139116,0.9382840937984704,3.0,-0.588633898092035,3.0,5.413368118565191,9.0,4.754648439316683,2.0,6.638642876060017,8.794384320611258,6.178894190163188,6.0,8.441292463825295,2.0,5.880979663309799,6.0,1.0,1.0,1.0,2.0,2.9108579331098783,7.0,5.916579776509667,4.0,5.0,7.438515442272628,9.0,8.558398296618723,2.854361458277202,7.0,3.585816912065569,9.0,3.0,1.0,7.0,4.760129995991389,2.0725739743749196,8.0,5.0,6.86561508303172,7.0,5.043300211112167,0.0,3.284475963383728,4.0,1.0,6.573353861501211,8.968270590308887,2.2611653869932886,5.0,9.0,6.0,2.4245003649261356,2.5769279682874604,5.420574263983464,3.0,0.0,8.0,7.0,7.0,1.0,0.8588209323071327,8.0,1.0,6.0,10.0,7.0,3.2458192402862727
109,101548,9.123951114908335,3.0,2.7093819495321556,6.329963192246644,2.0,2.7320520172891705,9.037115933545058,1.1268894960865423,7.355649817800972,9.190422783078777,10.0,-0.197286125221698,4.0,1.0,3.0,10.0,3.0,10.0,5.551516776680522,5.879919159270828,5.574427258039065,1.0,7.0,9.0,3.678797647900102,9.52339280584921,3.8227443626865187,6.0,3.0,10.45708411898893,8.0,5.0,10.844255767157517,4.0,10.0,2.445239882508557,6.709081623566757,4.0,0.0,8.7261600171477,0.9086666865298577,0.0,9.0,4.222160302964634,-0.1757131878329138,7.484864961296857,5.069805484267919,1.7109903828735344,9.0,6.0,9.240216901383757,9.0,4.0,0.7619365986128176,9.0,4.482078911358234,7.0,3.0,0.0,1.0,8.567895769857563,9.326143987016819,5.0,-0.40444833396401675,9.92046197505529,8.51238288531039,0.0,2.0,9.389022971842483,6.0,9.0,2.0,3.956290285795136,8.0,10.169176226292835,9.458275297709077,1.9342698036593031,7.306115790630195,7.0,5.502549595270373,6.0,1.0941745827301992,0.19980052981556756,8.239623991698092,6.000237569063407,8.8404206283602,1.429218891001829,9.0,10.0,5.0,4.553612370881798,3.4718763159480948,9.0,8.0,0.6913794073601667,5.219430269579836,3.0,2.3754658158864146,0.6734025443109786,5.0
